Date,lstmkospi,grukospi,lstmsemi,grusemi,lstmlog,grulog,arimakospi,arimasemi,arimalog,fbkospi,fblog,fbsemi,nukospi,nulog,nusemi,kospivol,semivol,logvol,P_lstmkospi,P_grukospi,P_lstmsemi,P_grusemi,P_lstmlog,P_grulog,P_arimakospi,P_arimasemi,P_arimalog,P_fbkospi,P_fblog,P_fbsemi,P_nukospi,P_nulog,P_nusemi
2019-03-20,20700,20700,21024,21024,2871,2871,20700,21024,2871,20700,2871,21024,20700,2871,21024,501666,2668,5419,,,,,,,,,,,,,,,
2019-03-21,20779,20779,21355,21355,2801,2801,20779,21355,2801,20779,2801,21355,20779,2801,21355,829636,18275,524410,,,,,,,,,,,,,,,
2019-03-22,20748,20748,21565,21565,2801,2801,20748,21565,2801,20748,2801,21565,20748,2801,21565,1021773,15938,15327,,,,,,,,,,,,,,,
2019-03-25,20393,20393,20772,20772,2762,2762,20393,20772,2762,20393,2762,20772,20393,2762,20772,509665,20620,124334,,,,,,,,,,,,,,,
2019-03-26,20393,20393,20922,20922,2762,2762,20393,20922,2762,20393,2762,20922,20393,2762,20922,512697,10226,3309,,,,,,,,,,,,,,,
2019-03-27,20422,20422,20942,20942,2767,2767,20422,20942,2767,20422,2767,20942,20422,2767,20942,842330,3348,9388,,,,,,,,,,,,,,,
2019-03-28,20305,20305,20504,20504,2718,2718,20305,20504,2718,20305,2718,20504,20305,2718,20504,947686,3961,8312,,,,,,,,,,,,,,,
2019-03-29,20347,20347,20824,20824,2767,2767,20347,20824,2767,20347,2767,20824,20347,2767,20824,1191461,4351,42336,,,,,,,,,,,,,,,
2019-04-01,20659,20659,21355,21355,2816,2816,20659,21355,2816,20659,2816,21355,20659,2816,21355,940986,15397,34355,,,,,,,,,,,,,,,
2019-04-02,20738,20738,21287,21287,2806,2806,20738,21287,2806,20738,2806,21287,20738,2806,21287,825432,7856,3443,,,,,,,,,,,,,,,
2019-04-03,20946,20946,21827,21827,2831,2831,20946,21827,2831,20946,2831,21827,20946,2831,21827,675493,11151,15193,,,,,,,,,,,,,,,
2019-04-04,20966,20966,22007,22007,2826,2826,20966,22007,2826,20966,2826,22007,20966,2826,22007,837414,25725,50701,,,,,,,,,,,,,,,
2019-04-05,20989,20989,22237,22237,2836,2836,20989,22237,2836,20989,2836,22237,20989,2836,22237,1127983,7445,451,,,,,,,,,,,,,,,
2019-04-08,21003,21003,21817,21817,2926,2926,21003,21817,2926,21003,2926,21817,21003,2926,21817,493118,15893,25940,,,,,,,,,,,,,,,
2019-04-09,21045,21045,21978,21978,2911,2911,21045,21978,2911,21045,2911,21978,21045,2911,21978,796382,4489,12170,,,,,,,,,,,,,,,
2019-04-10,21129,21129,22040,22040,2970,2970,21129,22040,2970,21129,2970,22040,21129,2970,22040,709377,6976,10234,,,,,,,,,,,,,,,
2019-04-11,21120,21120,22178,22178,3018,3018,21120,22178,3018,21120,3018,22178,21120,3018,22178,1276173,5044,13163,,,,,,,,,,,,,,,
2019-04-12,21207,21207,22178,22178,3241,3241,21207,22178,3241,21207,3241,22178,21207,3241,22178,870235,6964,107922,,,,,,,,,,,,,,,
2019-04-15,21347,21347,22256,22256,3355,3355,21347,22256,3355,21347,3355,22256,21347,3355,22256,783676,10234,163319,,,,,,,,,,,,,,,
2019-04-16,21367,21367,22115,22115,3300,3300,21367,22115,3300,21367,3300,22115,21367,3300,22115,726126,2472,80664,,,,,,,,,,,,,,,
2019-04-17,21327,21327,22513,22513,3202,3202,21327,22513,3202,21327,3202,22513,21327,3202,22513,815703,7379,31255,,,,,,,,,,,,,,,
2019-04-18,21025,21025,22134,22134,3212,3212,21025,22134,3212,21025,3212,22134,21025,3212,22134,956803,10244,15379,,,,,,,,,,,,,,,
2019-04-19,21055,21055,22392,22392,3260,3260,21055,22392,3260,21055,3260,22392,21055,3260,22392,792386,10988,30792,,,,,,,,,,,,,,,
2019-04-22,21105,21105,22202,22202,3315,3315,21105,22202,3315,21105,3315,22202,21105,3315,22202,953389,6113,59608,,,,,,,,,,,,,,,
2019-04-23,21101,21101,22324,22324,3245,3245,21101,22324,3245,21101,3245,22324,21101,3245,22324,785653,1575,35350,,,,,,,,,,,,,,,
2019-04-24,20915,20915,22173,22173,3202,3202,20915,22173,3202,20915,3202,22173,20915,3202,22173,792537,11550,89443,,,,,,,,,,,,,,,
2019-04-25,20869,20869,22479,22479,3142,3142,20869,22479,3142,20869,3142,22479,20869,3142,22479,783673,27777,28781,,,,,,,,,,,,,,,
2019-04-26,20686,20686,21842,21842,3162,3162,20686,21842,3162,20686,3162,21842,20686,3162,21842,538111,5240,14381,,,,,,,,,,,,,,,
2019-04-29,21085,21085,22369,22369,3182,3182,21085,22369,3182,21085,3182,22369,21085,3182,22369,303518,102656,38087,,,,,,,,,,,,,,,
2019-04-30,20996,20996,22428,22428,3246,3246,20996,22428,3246,20996,3246,22428,20996,3246,22428,709370,12958,44716,,,,,,,,,,,,,,,
2019-05-02,21048,21048,22641,22641,3281,3281,21048,22641,3281,21048,3281,22641,21048,3281,22641,55692,48112,103214,,,,,,,,,,,,,,,
2019-05-03,20925,20925,22626,22626,3281,3281,20925,22626,3281,20925,3281,22626,20925,3281,22626,51614,2787,28940,,,,,,,,,,,,,,,
2019-05-07,20715,20715,22222,22222,3236,3236,20715,22222,3236,20715,3236,22222,20715,3236,22222,7213,3454,44621,,,,,,,,,,,,,,,
2019-05-08,20625,20625,21832,21832,3207,3207,20625,21832,3207,20625,3207,21832,20625,3207,21832,26448,4311,39023,,,,,,,,,,,,,,,
2019-05-09,20026,20026,21024,21024,3147,3147,20026,21024,3147,20026,3147,21024,20026,3147,21024,170308,26480,56735,,,,,,,,,,,,,,,
2019-05-10,20068,20068,21059,21059,3102,3102,20068,21059,3102,20068,3102,21059,20068,3102,21059,137748,7626,42112,,,,,,,,,,,,,,,
2019-05-13,19797,19797,20423,20423,3077,3077,19797,20423,3077,19797,3077,20423,19797,3077,20423,129895,2581,7175,,,,,,,,,,,,,,,
2019-05-14,19831,19831,20531,20531,3172,3172,19831,20531,3172,19831,3172,20531,19831,3172,20531,805877,3095,31129,,,,,,,,,,,,,,,
2019-05-15,19922,19922,20930,20930,3187,3187,19922,20930,3187,19922,3187,20930,19922,3187,20930,99166,10914,4305,,,,,,,,,,,,,,,
2019-05-16,19702,19702,20325,20325,3152,3152,19702,20325,3152,19702,3152,20325,19702,3152,20325,800037,6483,20343,,,,,,,,,,,,,,,
2019-05-17,19537,19537,20221,20221,3102,3102,19537,20221,3102,19537,3102,20221,19537,3102,20221,123082,6432,12735,,,,,,,,,,,,,,,
2019-05-20,19527,19527,19915,19915,3122,3122,19527,19915,3122,19527,3122,19915,19527,3122,19915,516883,3469,44221,,,,,,,,,,,,,,,
2019-05-21,19631,19631,20024,20024,3107,3107,19631,20024,3107,19631,3107,20024,19631,3107,20024,299160,3102,2716,,,,,,,,,,,,,,,
2019-05-22,19612,19612,19847,19847,3072,3072,19612,19847,3072,19612,3072,19847,19612,3072,19847,233244,7960,84488,,,,,,,,,,,,,,,
2019-05-23,19621,19621,19432,19432,3067,3067,19621,19432,3067,19621,3067,19432,19621,3067,19432,480472,11469,639,,,,,,,,,,,,,,,
2019-05-24,19479,19479,19043,19043,3132,3132,19479,19043,3132,19479,3132,19043,19479,3132,19043,336051,4833,36377,,,,,,,,,,,,,,,
2019-05-27,19475,19475,19013,19013,3102,3102,19475,19013,3102,19475,3102,19013,19475,3102,19013,394805,1541,6870,,,,,,,,,,,,,,,
2019-05-28,19522,19522,19339,19339,3132,3132,19522,19339,3132,19522,3132,19339,19522,3132,19339,370170,7467,28539,,,,,,,,,,,,,,,
2019-05-29,19227,19227,19231,19231,3117,3117,19227,19231,3117,19227,3117,19231,19227,3117,19231,685171,5023,42381,,,,,,,,,,,,,,,
2019-05-30,19417,19417,19398,19398,3157,3157,19417,19398,3157,19417,3157,19398,19417,3157,19398,279366,13638,13213,,,,,,,,,,,,,,,
2019-05-31,19470,19470,19422,19422,3167,3167,19470,19422,3167,19470,3167,19422,19470,3167,19422,585939,5294,50620,,,,,,,,,,,,,,,
2019-06-03,19665,19665,19521,19521,3147,3147,19665,19521,3147,19665,3147,19521,19665,3147,19521,499253,4836,46204,,,,,,,,,,,,,,,
2019-06-04,19693,19693,19432,19432,3167,3167,19693,19432,3167,19693,3167,19432,19693,3167,19432,734180,3813,34935,,,,,,,,,,,,,,,
2019-06-05,19679,19679,19586,19586,3192,3192,19679,19586,3192,19679,3192,19586,19679,3192,19586,249152,9336,56797,,,,,,,,,,,,,,,
2019-06-07,19712,19712,19718,19718,3207,3207,19712,19718,3207,19712,3207,19718,19712,3207,19718,444103,3364,25608,,,,,,,,,,,,,,,
2019-06-10,19935,19935,19990,19990,3222,3222,19935,19990,3222,19935,3222,19990,19935,3222,19990,284962,7966,40632,,,,,,,,,,,,,,,
2019-06-11,20092,20092,20432,20432,3227,3227,20092,20432,3227,20092,3227,20432,20092,3227,20432,296397,3711,13682,,,,,,,,,,,,,,,
2019-06-12,20031,20031,19990,19990,3202,3202,20031,19990,3202,20031,3202,19990,20031,3202,19990,443187,7634,6139,,,,,,,,,,,,,,,
2019-06-13,19984,19984,19738,19738,3197,3197,19984,19738,3197,19984,3197,19738,19984,3197,19738,244922,3359,76,,,,,,,,,,,,,,,
2019-06-14,19907,19907,19482,19482,3147,3147,19907,19482,3147,19907,3147,19482,19907,3147,19482,262736,3329,30444,,,,,,,,,,,,,,,
2019-06-17,19897,19897,19417,19417,3117,3117,19897,19417,3117,19897,3117,19417,19897,3117,19417,241930,13624,30392,,,,,,,,,,,,,,,
2019-06-18,19935,19935,19373,19373,3127,3127,19935,19373,3127,19935,3127,19373,19935,3127,19373,385877,9789,217,,,,,,,,,,,,,,,
2019-06-19,20186,20186,19747,19747,3127,3127,20186,19747,3127,20186,3127,19747,20186,3127,19747,416078,6640,12213,,,,,,,,,,,,,,,
2019-06-20,20302,20302,19955,19955,3137,3137,20302,19955,3137,20302,3137,19955,20302,3137,19955,992735,2024,18230,,,,,,,,,,,,,,,
2019-06-21,20231,20231,19663,19663,3072,3072,20231,19663,3072,20231,3072,19663,20231,3072,19663,568899,1986,63918,,,,,,,,,,,,,,,
2019-06-24,20206,20206,19723,19723,3032,3032,20206,19723,3032,20206,3032,19723,20206,3032,19723,49109,3371,28523,,,,,,,,,,,,,,,
2019-06-25,20149,20149,19462,19462,2997,2997,20149,19462,2997,20149,2997,19462,20149,2997,19462,49713,5376,2415,,,,,,,,,,,,,,,
2019-06-26,20196,20196,19673,19673,2959,2959,20196,19673,2959,20196,2959,19673,20196,2959,19673,132609,13882,26009,,,,,,,,,,,,,,,
2019-06-27,20364,20364,19940,19940,2939,2939,20364,19940,2939,20364,2939,19940,20364,2939,19940,45509,11469,40712,,,,,,,,,,,,,,,
2019-06-28,20359,20359,19900,19900,2949,2949,20359,19900,2949,20359,2949,19900,20359,2949,19900,233453,5538,26971,,,,,,,,,,,,,,,
2019-07-01,20339,20339,20039,20039,2949,2949,20339,20039,2949,20339,2949,20039,20339,2949,20039,42016,6277,106144,,,,,,,,,,,,,,,
2019-07-02,20226,20226,20108,20108,2944,2944,20226,20108,2944,20226,2944,20108,20226,2944,20108,28579,3195,6048,,,,,,,,,,,,,,,
2019-07-03,19979,19979,19970,19970,2919,2919,19979,19970,2919,19979,2919,19970,19979,2919,19970,38998,4650,79222,,,,,,,,,,,,,,,
2019-07-04,20097,20097,20300,20300,2939,2939,20097,20300,2939,20097,2939,20300,20097,2939,20300,292065,13012,32351,,,,,,,,,,,,,,,
2019-07-05,20116,20116,20024,20024,2978,2978,20116,20024,2978,20116,2978,20024,20116,2978,20024,255121,8287,28137,,,,,,,,,,,,,,,
2019-07-08,19688,19688,18930,18930,2914,2914,19688,18930,2914,19688,2914,18930,19688,2914,18930,400376,46995,23414,,,,,,,,,,,,,,,
2019-07-09,19550,19550,19028,19028,2904,2904,19550,19028,2904,19550,2904,19028,19550,2904,19028,359566,11677,34408,,,,,,,,,,,,,,,
2019-07-10,19665,19665,19511,19511,2909,2909,19665,19511,2909,19665,2909,19511,19665,2909,19511,64043,16807,62095,,,,,,,,,,,,,,,
2019-07-11,19883,19883,20083,20083,2904,2904,19883,20083,2904,19883,2904,20083,19883,2904,20083,242794,22049,52085,,,,,,,,,,,,,,,
2019-07-12,19931,19931,20201,20201,2934,2934,19931,20201,2934,19931,2934,20201,19931,2934,20201,5749,8625,3898,,,,,,,,,,,,,,,
2019-07-15,19845,19845,20340,20340,2899,2899,19845,20340,2899,19845,2899,20340,19845,2899,20340,11329,4331,4889,,,,,,,,,,,,,,,
2019-07-16,19931,19931,20398,20398,2894,2894,19931,20398,2894,19931,2894,20398,19931,2894,20398,71221,7603,22729,,,,,,,,,,,,,,,
2019-07-17,19769,19769,19945,19945,2894,2894,19769,19945,2894,19769,2894,19945,19769,2894,19945,4466,12518,72,,,,,,,,,,,,,,,
2019-07-18,19727,19727,20216,20216,2874,2874,19727,20216,2874,19727,2874,20216,19727,2874,20216,68834,15756,478,,,,,,,,,,,,,,,
2019-07-19,19974,19974,20497,20497,2934,2934,19974,20497,2934,19974,2934,20497,19974,2934,20497,425758,8543,39259,,,,,,,,,,,,,,,
2019-07-22,19988,19988,20724,20724,2929,2929,19988,20724,2929,19988,2929,20724,19988,2929,20724,28411,6571,5099,,,,,,,,,,,,,,,
2019-07-23,20054,20054,20644,20644,2919,2919,20054,20644,2919,20054,2919,20644,20054,2919,20644,15418,13258,6515,,,,,,,,,,,,,,,
2019-07-24,19873,19873,20413,20413,2934,2934,19873,20413,2934,19873,2934,20413,19873,2934,20413,4003,12512,50,,,,,,,,,,,,,,,
2019-07-25,19816,19816,20398,20398,2879,2879,19816,20398,2879,19816,2879,20398,19816,2879,20398,7978,11616,897,,,,,,,,,,,,,,,
2019-07-26,19736,19736,20285,20285,2824,2824,19736,20285,2824,19736,2824,20285,19736,2824,20285,3194,5543,21534,,,,,,,,,,,,,,,
2019-07-29,19399,19399,19403,19403,2754,2754,19399,19403,2754,19399,2754,19403,19399,2754,19403,14593,7686,16085,,,,,,,,,,,,,,,
2019-07-30,19479,19479,19728,19728,2774,2774,19479,19728,2774,19479,2774,19728,19479,2774,19728,28011,3658,32813,,,,,,,,,,,,,,,
2019-07-31,19280,19280,19668,19668,2764,2764,19280,19668,2764,19280,2764,19668,19280,2764,19668,307566,8645,9860,,,,,,,,,,,,,,,
2019-08-01,19280,19280,19339,19339,2750,2750,19280,19339,2750,19280,2750,19339,19280,2750,19339,132667,7896,23898,,,,,,,,,,,,,,,
2019-08-02,19051,19051,19201,19201,2754,2754,19051,19201,2754,19051,2754,19201,19051,2754,19201,42231,29410,1126,,,,,,,,,,,,,,,
2019-08-05,18610,18610,18363,18363,2665,2665,18610,18363,2665,18610,2665,18363,18610,2665,18363,686558,16407,31433,,,,,,,,,,,,,,,
2019-08-06,18324,18324,17614,17614,2625,2625,18324,17614,2625,18324,2625,17614,18324,2625,17614,259725,7563,6372,,,,,,,,,,,,,,,
2019-08-07,18248,18248,18171,18171,2620,2620,18248,18171,2620,18248,2620,18171,18248,2620,18171,123104,11269,623,,,,,,,,,,,,,,,
2019-08-08,18300,18300,18560,18560,2695,2695,18300,18560,2695,18300,2695,18560,18300,2695,18560,768433,17731,2872,,,,,,,,,,,,,,,
2019-08-09,18533,18533,18723,18723,2715,2715,18533,18723,2715,18533,2715,18723,18533,2715,18723,42597,4008,22021,,,,,,,,,,,,,,,
2019-08-12,18576,18576,18772,18772,2715,2715,18576,18772,2715,18576,2715,18772,18576,2715,18772,39730,2910,42073,,,,,,,,,,,,,,,
2019-08-13,18362,18362,18772,18772,2685,2685,18362,18772,2685,18362,2685,18772,18362,2685,18772,596375,3357,7267,,,,,,,,,,,,,,,
2019-08-14,18524,18524,19132,19132,2695,2695,18524,19132,2695,18524,2695,19132,18524,2695,19132,37206,7841,1134,,,,,,,,,,,,,,,
2019-08-16,18400,18400,18964,18964,2675,2675,18400,18964,2675,18400,2675,18964,18400,2675,18964,143883,25184,1103,,,,,,,,,,,,,,,
2019-08-19,18547,18547,18964,18964,2710,2710,18547,18964,2710,18547,2710,18964,18547,2710,18964,21032,15892,43524,,,,,,,,,,,,,,,
2019-08-20,18737,18737,19373,19373,2730,2730,18737,19373,2730,18737,2730,19373,18737,2730,19373,126531,16712,37360,,,,,,,,,,,,,,,
2019-08-21,18757,18757,19581,19581,2745,2745,18757,19581,2745,18757,2745,19581,18757,2745,19581,59078,7529,207,,,,,,,,,,,,,,,
2019-08-22,18610,18610,19211,19211,2730,2730,18610,19211,2730,18610,2730,19211,18610,2730,19211,47120,4730,383,,,,,,,,,,,,,,,
2019-08-23,18618,18618,19236,19236,2730,2730,18618,19236,2730,18618,2730,19236,18618,2730,19236,125912,1961,973,,,,,,,,,,,,,,,
2019-08-26,18300,18300,18339,18339,2675,2675,18300,18339,2675,18300,2675,18339,18300,2675,18339,71460,9139,40495,,,,,,,,,,,,,,,
2019-08-27,18381,18381,18614,18614,2680,2680,18381,18614,2680,18381,2680,18614,18381,2680,18614,32268,3866,30387,,,,,,,,,,,,,,,
2019-08-28,18528,18528,18920,18920,2735,2735,18528,18920,2735,18528,2735,18920,18528,2735,18920,17526,2766,21147,,,,,,,,,,,,,,,
2019-08-29,18438,18438,18708,18708,2710,2710,18438,18708,2710,18438,2710,18708,18438,2710,18708,27361,3357,170,,,,,,,,,,,,,,,
2019-08-30,18804,18804,19236,19236,2759,2759,18804,19236,2759,18804,2759,19236,18804,2759,19236,32660,4473,28188,,,,,,,,,,,,,,,
2019-09-02,18761,18761,19551,19551,2774,2774,18761,19551,2774,18761,2774,19551,18761,2774,19551,66829,8475,10014,,,,,,,,,,,,,,,
2019-09-03,18752,18752,19501,19501,2750,2750,18752,19501,2750,18752,2750,19501,18752,2750,19501,249604,1989,1690,,,,,,,,,,,,,,,
2019-09-04,18966,18966,20241,20241,2750,2750,18966,20241,2750,18966,2750,20241,18966,2750,20241,14260,23388,43309,,,,,,,,,,,,,,,
2019-09-05,19137,19137,20920,20920,2745,2745,19137,20920,2745,19137,2745,20920,19137,2745,20920,124151,16410,22305,,,,,,,,,,,,,,,
2019-09-06,19189,19189,20905,20905,2715,2715,19189,20905,2715,19189,2715,20905,19189,2715,20905,201065,16901,564,,,,,,,,,,,,,,,
2019-09-09,19289,19289,20856,20856,2695,2695,19289,20856,2695,19289,2695,20856,19289,2695,20856,92021,19014,11746,,,,,,,,,,,,,,,
2019-09-10,19384,19384,20773,20773,2720,2720,19384,20773,2720,19384,2720,20773,19384,2720,20773,104452,8377,45491,,,,,,,,,,,,,,,
2019-09-11,19559,19559,20763,20763,2764,2764,19559,20763,2764,19559,2764,20763,19559,2764,20763,790207,11367,4498,,,,,,,,,,,,,,,
2019-09-16,19679,19679,20704,20704,2774,2774,19679,20704,2774,19679,2774,20704,19679,2774,20704,116132,4510,15650,,,,,,,,,,,,,,,
2019-09-17,19697,19697,20679,20679,2769,2769,19697,20679,2769,19697,2769,20679,19697,2769,20679,44476,4544,8004,,,,,,,,,,,,,,,
2019-09-18,19736,19736,20871,20871,2804,2804,19736,20871,2804,19736,2804,20871,19736,2804,20871,475411,7819,3278,,,,,,,,,,,,,,,
2019-09-19,19873,19873,21177,21177,2764,2764,19873,21177,2764,19873,2764,21177,19873,2764,21177,341008,10903,44872,,,,,,,,,,,,,,,
2019-09-20,19931,19931,21270,21270,2779,2779,19931,21270,2779,19931,2779,21270,19931,2779,21270,375588,9041,20505,,,,,,,,,,,,,,,
2019-09-23,19984,19984,21088,21088,2774,2774,19984,21088,2774,19984,2774,21088,19984,2774,21088,78194,26840,2009,,,,,,,,,,,,,,,
2019-09-24,20031,20031,21137,21137,2794,2794,20031,21137,2794,20031,2794,21137,20031,2794,21137,154291,8575,9884,,,,,,,,,,,,,,,
2019-09-25,19759,19759,20930,20930,2740,2740,19759,20930,2740,19759,2740,20930,19759,2740,20930,23183,10195,15124,,,,,,,,,,,,,,,
2019-09-26,19821,19821,21059,21059,2730,2730,19821,21059,2730,19821,2730,21059,19821,2730,21059,70008,3366,3530,,,,,,,,,,,,,,,
2019-09-27,19574,19574,21005,21005,2725,2725,19574,21005,2725,19574,2725,21005,19574,2725,21005,19092,3448,30961,,,,,,,,,,,,,,,
2019-09-30,19749,19749,21083,21083,2720,2720,19749,21083,2720,19749,2720,21083,19749,2720,21083,89569,11494,27005,,,,,,,,,,,,,,,
2019-10-01,19807,19807,21147,21147,2735,2735,19807,21147,2735,19807,2735,21147,19807,2735,21147,153636,3887,35913,,,,,,,,,,,,,,,
2019-10-02,19427,19427,20634,20634,2705,2705,19427,20634,2705,19427,2705,20634,19427,2705,20634,71320,5720,16559,,,,,,,,,,,,,,,
2019-10-04,19337,19337,20689,20689,2675,2675,19337,20689,2675,19337,2675,20689,19337,2675,20689,123733,4893,3900,,,,,,,,,,,,,,,
2019-10-07,19350,19350,20634,20634,2665,2665,19350,20634,2665,19350,2665,20634,19350,2665,20634,19769,2089,49200,,,,,,,,,,,,,,,
2019-10-08,19559,19559,21005,21005,2695,2695,19559,21005,2695,19559,2695,21005,19559,2695,21005,10828,7070,82832,,,,,,,,,,,,,,,
2019-10-10,19431,19431,20856,20856,2670,2670,19431,20856,2670,19431,2670,20856,19431,2670,20856,31328,6197,27406,,,,,,,,,,,,,,,
2019-10-11,19564,19564,21034,21034,2710,2710,19564,21034,2710,19564,2710,21034,19564,2710,21034,224358,4086,57717,,,,,,,,,,,,,,,
2019-10-14,19793,19793,21374,21374,2779,2779,19793,21374,2779,19793,2779,21374,19793,2779,21374,17152,16053,41305,,,,,,,,,,,,,,,
2019-10-15,19789,19789,21852,21852,2764,2764,19789,21852,2764,19789,2764,21852,19789,2764,21852,8980,11910,20206,,,,,,,,,,,,,,,
2019-10-16,19922,19922,22147,22147,2774,2774,19922,22147,2774,19922,2774,22147,19922,2774,22147,106402,15595,24805,,,,,,,,,,,,,,,
2019-10-17,19850,19850,21970,21970,2789,2789,19850,21970,2789,19850,2789,21970,19850,2789,21970,19969,10142,6762,,,,,,,,,,,,,,,
2019-10-18,19722,19722,21590,21590,2799,2799,19722,21590,2799,19722,2799,21590,19722,2799,21590,470489,10876,6381,,,,,,,,,,,,,,,
2019-10-21,19759,19759,21749,21749,2794,2794,19759,21749,2794,19759,2794,21749,19759,2794,21749,8983,4297,36213,,,,,,,,,,,,,,,
2019-10-22,19969,19969,21777,21777,2809,2809,19969,21777,2809,19969,2809,21777,19969,2809,21777,909344,72156,16216,,,,,,,,,,,,,,,
2019-10-23,19902,19902,21729,21729,2779,2779,19902,21729,2779,19902,2779,21729,19902,2779,21729,546821,13645,11121,,,,,,,,,,,,,,,
2019-10-24,19940,19940,21931,21931,2759,2759,19940,21931,2759,19940,2759,21931,19940,2759,21931,67739,8089,25150,,,,,,,,,,,,,,,
2019-10-25,19979,19979,22192,22192,2774,2774,19979,22192,2774,19979,2774,22192,19979,2774,22192,737133,12125,4606,,,,,,,,,,,,,,,
2019-10-28,20026,20026,22305,22305,2789,2789,20026,22305,2789,20026,2789,22305,20026,2789,22305,685983,24722,430,,,,,,,,,,,,,,,
2019-10-29,19988,19988,22285,22285,2774,2774,19988,22285,2774,19988,2774,22285,19988,2774,22285,648070,16601,3241,,,,,,,,,,,,,,,
2019-10-30,19878,19878,21896,21896,2769,2769,19878,21896,2769,19878,2769,21896,19878,2769,21896,952418,20630,20596,,,,,,,,,,,,,,,
2019-10-31,19949,19949,22280,22280,2769,2769,19949,22280,2769,19949,2769,22280,19949,2769,22280,611655,31863,564,,,,,,,,,,,,,,,
2019-11-01,20097,20097,22320,22320,2779,2779,20097,22320,2779,20097,2779,22320,20097,2779,22320,64070,12291,1388,,,,,,,,,,,,,,,
2019-11-04,20354,20354,22636,22636,2854,2854,20354,22636,2854,20354,2854,22636,20354,2854,22636,688593,17002,14755,,,,,,,,,,,,,,,
2019-11-05,20500,20500,22743,22743,2879,2879,20500,22743,2879,20500,2879,22743,20500,2879,22743,256910,12841,45264,,,,,,,,,,,,,,,
2019-11-06,20492,20492,22320,22320,2884,2884,20492,22320,2884,20492,2884,22320,20492,2884,22320,483140,25778,36319,,,,,,,,,,,,,,,
2019-11-07,20510,20510,22162,22162,2869,2869,20510,22162,2869,20510,2869,22162,20510,2869,22162,336687,19811,80938,,,,,,,,,,,,,,,
2019-11-08,20426,20426,21867,21867,2884,2884,20426,21867,2884,20426,2884,21867,20426,2884,21867,21469,13067,39213,,,,,,,,,,,,,,,
2019-11-11,20310,20310,21640,21640,2864,2864,20310,21640,2864,20310,2864,21640,20310,2864,21640,789713,8175,35924,,,,,,,,,,,,,,,
2019-11-12,20473,20473,21985,21985,2919,2919,20473,21985,2919,20473,2919,21985,20473,2919,21985,241155,23363,11460,,,,,,,,,,,,,,,
2019-11-13,20306,20306,21887,21887,2894,2894,20306,21887,2894,20306,2894,21887,20306,2894,21887,206048,5397,8553,,,,,,,,,,,,,,,
2019-11-14,20443,20443,22078,22078,2864,2864,20443,22078,2864,20443,2864,22078,20443,2864,22078,613438,14621,1374,,,,,,,,,,,,,,,
2019-11-15,20686,20686,22611,22611,2894,2894,20686,22611,2894,20686,2894,22611,20686,2894,22611,688700,17327,25242,,,,,,,,,,,,,,,
2019-11-18,20653,20653,22675,22675,2864,2864,20653,22675,2864,20653,2864,22675,20653,2864,22675,64586,23962,49117,,,,,,,,,,,,,,,
2019-11-19,20577,20577,22670,22670,2879,2879,20577,22670,2879,20577,2879,22670,20577,2879,22670,103032,9939,4641,,,,,,,,,,,,,,,
